,,,Src,FinInstrmTp,bseScripCode,ISIN,TckrSymb,,,,,,companyName
,,,BSE,STK,543334,INE118D01016,NUVOCO,,,,,,Nuvoco Vistas Corporation Limi
,,,BSE,STK,543335,INE852O01025,APTUS,,,,,,Aptus Value Housing Finance In
,,,BSE,STK,543336,INE488A01050,CHEMPLASTS,,,,,,Chemplast Sanmar Limited
,,,BSE,STK,543341,INE647W01014,SHARPLINE,,,,,,SHARPLINE BROADCAST LIMITED
,,,BSE,STK,543346,INE0EAX01014,AASHKA,,,,,,Aashka Hospitals Limited
,,,BSE,STK,543347,INF846K01Y96,AXISTECETF,,,,,,Axis Mutual Fund
,,,BSE,STK,543348,INF846K01Z12,AXISHCETF,,,,,,Axis Mutual Fund
,,,BSE,STK,543349,INE00FF01025,ACUTAAS,,,,,,ACUTAAS CHEMICALS LIMITED
,,,BSE,STK,543350,INE043W01024,VIJAYA,,,,,,Vijaya Diagnostic Centre Limit
,,,BSE,STK,543357,INF846K016C7,AXISCETF,,,,,,Axis Mutual Fund
,,,BSE,STK,543358,INE953O01021,SANSERA,,,,,,Sansera Engineering Limited
,,,BSE,STK,543363,INE0GAO01018,PREVEST,,,,,,Prevest Denpro Limited
,,,BSE,STK,543364,INE0FW001016,MARKOLINES,,,,,,Markolines Pavement Technologi
,,,BSE,STK,543365,INF769K01HP3,MASPTOP50,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543367,INE045601023,PARAS,,,,,,Paras Defence and Space Techno
,,,BSE,STK,543373,INE0HLJ01013,SVRL,,,,,,Shri Venkatesh Refineries Limi
,,,BSE,STK,543374,INE404A01024,ABSLAMC,,,,,,Aditya Birla Sun Life AMC Limi
,,,BSE,STK,543375,INE0I2F01015,PROMAX,,,,,,Promax Power Limited
,,,BSE,STK,543376,INE0GD201014,SAMOR,,,,,,Samor Reality Limited
,,,BSE,STK,543378,INE0H8H01019,CWD,,,,,,CWD Limited
,,,BSE,STK,543383,INF109KC1V42,CONSUMIETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543384,INE388Y01029,NYKAA,,,,,,FSN E-Commerce Ventures Limite
,,,BSE,STK,543385,INE0H7R23014,NHIT,,,,,,National Highways Infra Trust
,,,BSE,STK,543386,INE02NC01014,FINOPB,,,,,,Fino Payments Bank Limited
,,,BSE,STK,543387,INE284S01014,SJS,,,,,,S.J.S. Enterprises Limited
,,,BSE,STK,543388,INF740KA1QK2,EQUAL50ADD,,,,,,DSP Mutual Fund
,,,BSE,STK,543389,INE0D0K01022,SIGACHI,,,,,,Sigachi Industries Limited
,,,BSE,STK,543390,INE417T01026,POLICYBZR,,,,,,PB Fintech Limited
,,,BSE,STK,543391,INE07GA01011,SGFRL,,,,,,Suyog Gurbaxani Funicular Rope
,,,BSE,STK,543396,INE982J01020,PAYTM,,,,,,One 97 Communications Limited
,,,BSE,STK,543397,INE806T01020,SAPPHIRE,,,,,,Sapphire Foods India Limited
,,,BSE,STK,543398,INE0I7C01011,LATENTVIEW,,,,,,Latent View Analytics Limited
,,,BSE,STK,543399,INE144Z01023,TARSONS,,,,,,Tarsons Products Limited
,,,BSE,STK,543400,INE0JFE01012,OMNIPOTENT,,,,,,Omnipotent Industries Limited
,,,BSE,STK,543401,INE0BJS01011,GOCOLORS,,,,,,Go Fashion (India) Limited
,,,BSE,STK,543410,INE07L501010,DMR,,,,,,DMR Hydroengineering & Infrast
,,,BSE,STK,543411,INE106T01025,HITECH,,,,,,HI-TECH PIPES LIMITED
,,,BSE,STK,543412,INE575P01011,STARHEALTH,,,,,,Star Health and Allied Insuran
,,,BSE,STK,543413,INE011K01018,TEGA,,,,,,Tega Industries Limited
,,,BSE,STK,543414,INF769K01HS7,MAHKTECH,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543415,INE463V01026,ANANDRATHI,,,,,,Anand Rathi Wealth Limited
,,,BSE,STK,543416,INE761Y01019,ZODIAC,,,,,,Zodiac Energy Limited
,,,BSE,STK,543417,INE0CLI01024,RATEGAIN,,,,,,RateGain Travel Technologies L
,,,BSE,STK,543419,INE217L01019,SHRIRAMPPS,,,,,,Shriram Properties Limited
,,,BSE,STK,543420,INE982V01025,JETFREIGHT,,,,,,Jet Freight Logistics Limited
,,,BSE,STK,543425,INE0BV301023,MAPMYINDIA,,,,,,C.E. Info Systems Limited
,,,BSE,STK,543426,INE317I01021,METROBRAND,,,,,,Metro Brands Limited
,,,BSE,STK,543427,INE804L01022,MEDPLUS,,,,,,Medplus Health Services Limite
,,,BSE,STK,543428,INE0IX101010,DATAPATTNS,,,,,,Data Patterns (India) Limited
,,,BSE,STK,543433,INE0GSL01024,HPAL,,,,,,HP Adhesives Limited
,,,BSE,STK,543434,INE07RO01027,SUPRIYA,,,,,,Supriya Lifescience Limited
,,,BSE,STK,543435,INE0JJS01014,CLARA,,,,,,CLARA INDUSTRIES LIMITED
,,,BSE,STK,543437,INF247L01AU3,MONQ50,,,,,,Motilal Oswal Mutual Fund
,,,BSE,STK,543438,INF740KA1QL0,MIDQ50ADD,,,,,,DSP Mutual Fund
,,,BSE,STK,543440,INF740KA1CL0,NIFTY50ADD,,,,,,DSP Mutual Fund
,,,BSE,STK,543441,INE925R01014,CMSINFO,,,,,,CMS Info Systems Limited
,,,BSE,STK,543442,INE977Y01011,BCONCEPTS,,,,,,Brand Concepts Limited
,,,BSE,STK,543449,INE02WG01024,WEL,,,,,,WONDER ELECTRICALS LIMITED
,,,BSE,STK,543450,INF109KC10V2,AUTOIETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543451,INE583L01014,AGSTRA,,,,,,AGS TRANSACT TECHNOLOGIES LIMI
,,,BSE,STK,543452,INF109KC1Y56,SILVERIETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543453,INE0KA601012,ALKOSIGN,,,,,,ALKOSIGN LIMITED
,,,BSE,STK,543454,INF769K01IB1,MAKEINDIA,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543458,INE699H01024,AWL,,,,,,AWL AGRI BUSINESS LIMITED
,,,BSE,STK,543460,INE0KAF01018,QRIL,,,,,,Quality RO Industries Limited
,,,BSE,STK,543462,INE060X01026,DEVIT,,,,,,DEV INFORMATION TECHNOLOGY LIM
,,,BSE,STK,543463,INE825V01034,MANYAVAR,,,,,,Vedant Fashions Limited
,,,BSE,STK,543464,INE0JSJ01014,SPITZE,,,,,,Maruti Interior Products Limit
,,,BSE,STK,543465,INF247L01BK2,MOMOMENTUM,,,,,,Motilal Oswal Mutual Fund
,,,BSE,STK,543470,INE728Z01015,SOFTTECH,,,,,,SoftTech Engineers Limited
,,,BSE,STK,543471,INF209KB19F6,SILVER,,,,,,Aditya Birla Sun Life Mutual F
,,,BSE,STK,543472,INF209KB11D8,TECH,,,,,,Aditya Birla Sun Life Mutual F
,,,BSE,STK,543473,INF209KB10C2,HEALTHY,,,,,,Aditya Birla Sun Life Mutual F
,,,BSE,STK,543474,INF209KB19D1,BSLNIFTY,,,,,,Aditya Birla Sun Life Mutual F
,,,BSE,STK,543475,INE0KCM01010,EKENNIS,,,,,,Ekennis Software Service Limit
,,,BSE,STK,543480,INF109KC14A8,GSEC5IETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543481,INF769K01IC9,MIDCAPETF,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543482,INE0KCE01017,EUREKAFORB,,,,,,Eureka Forbes Limited
,,,BSE,STK,543489,INE079J01017,GATEWAY,,,,,,Gateway Distriparks Limited
,,,BSE,STK,543490,INE0CU601026,GMRP&UI,,,,,,GMR Power and Urban Infra Limi
,,,BSE,STK,543497,INE0KQ001017,BCCL,,,,,,Bhatia Colour Chem Limited
,,,BSE,STK,543498,INE0FS801015,MSUMI,,,,,,Motherson Sumi Wiring India Li
,,,BSE,STK,543499,INE0K1401020,ACHYUT,,,,,,Achyut Healthcare Limited
,,,BSE,STK,543500,INE0JVD01011,EVOQ,,,,,,Evoq Remedies Limited
,,,BSE,STK,543501,INF247L01BL0,MOLOWVOL,,,,,,Motilal Oswal Mutual Fund
,,,BSE,STK,543512,INE652Z01017,AVROIND,,,,,,Avro India Limited
,,,BSE,STK,543513,INE0GIU01018,UMAEXPORTS,,,,,,Uma Exports Limited
,,,BSE,STK,543514,INE0IQ001011,VERANDA,,,,,,Veranda Learning Solutions Lim
,,,BSE,STK,543515,INE0KPY01017,SEML,,,,,,Sunrise Efficient Marketing Li
,,,BSE,STK,543516,INE0K5F01014,DHYAANITR,,,,,,DHYAANI TRADEVENTTURES LIMITED
,,,BSE,STK,543517,INE00EV01017,HARIOMPIPE,,,,,,Hariom Pipe Industries Limited
,,,BSE,STK,543519,INE0JMN01019,SFSL,,,,,,Shashwat Furnishing Solutions
,,,BSE,STK,543520,INE0J2K01014,GLHRL,,,,,,Global Longlife Hospital and R
,,,BSE,STK,543521,INE0L3H01014,FONE4,,,,,,Fone4 Communications (India) L
,,,BSE,STK,543522,INE0E5R01017,NVENTURES,,,,,,Nanavati Ventures Limited
,,,BSE,STK,543523,INE278Y01022,CAMPUS,,,,,,Campus Activewear Limited
,,,BSE,STK,543524,INE961O01016,RAINBOW,,,,,,Rainbow Children's Medicare Li
,,,BSE,STK,543525,INE625X01018,SILVERTUC,,,,,,Silver Touch Technologies Limi
,,,BSE,STK,543526,INE0J1Y01017,LICI,,,,,,LIFE INSURANCE CORPORATION OF
,,,BSE,STK,543527,INE00F201020,PRUDENT,,,,,,Prudent Corporate Advisory Ser
,,,BSE,STK,543528,INE0JA001018,VENUSPIPES,,,,,,Venus Pipes & Tubes Limited
,,,BSE,STK,543529,INE148O01028,DELHIVERY,,,,,,Delhivery Limited
,,,BSE,STK,543530,INE088F01024,PARADEEP,,,,,,Paradeep Phosphates Limited
,,,BSE,STK,543531,INE05CY01014,TIERRA,,,,,,Tierra Agrotech Limited
,,,BSE,STK,543532,INE04TZ01018,ETHOSLTD,,,,,,ETHOS LIMITED
,,,BSE,STK,543533,INE01QM01018,EMUDHRA,,,,,,eMudhra Limited
,,,BSE,STK,543534,INE0BWX01014,AETHER,,,,,,Aether Industries Limited
,,,BSE,STK,543535,INE082W01014,WEWIN,,,,,,We Win Limited
,,,BSE,STK,543539,INE0L0L01012,MODIS,,,,,,MODI'S NAVNIRMAN LIMITED
,,,BSE,STK,543540,INE0GTX01019,PGCRL,,,,,,Pearl Green Clubs and Resorts
,,,BSE,STK,543542,INE0L1C01019,KESAR,,,,,,KESAR INDIA LIMITED
,,,BSE,STK,543544,INE0KR801019,JAYANT,,,,,,JAYANT INFRATECH LIMITED
,,,BSE,STK,543545,INE0ID001024,VEERKRUPA,,,,,,Veerkrupa Jewellers Limited
,,,BSE,STK,543546,INE0L3501015,HEALTHYLIFE,,,,,,HEALTHY LIFE AGRITEC LIMITED
,,,BSE,STK,543547,INE0HR601026,DDEVPLSTIK,,,,,,DDEV PLASTIKS INDUSTRIES LIMIT
,,,BSE,STK,543563,INF247L01BB1,MOHEALTH,,,,,,Motilal Oswal Mutual Fund
,,,BSE,STK,543568,INF109KC17C7,MOM30IETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543569,INF179KC1HR4,HDFCNIF100,,,,,,HDFC Mutual Fund
,,,BSE,STK,543570,INF179KC1HS2,HDFCNEXT50,,,,,,HDFC Mutual Fund
,,,BSE,STK,543571,INF109KC16E5,INFRAIETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543572,INF740KA1RE3,SILVERADD,,,,,,DSP Mutual Fund
,,,BSE,STK,543573,INE0DYJ01015,SYRMA,,,,,,Syrma SGS Technology Limited
,,,BSE,STK,543574,INF209KB15K4,NIFTYQLITY,,,,,,Aditya Birla Sun Life Mutual F
,,,BSE,STK,543575,INF209KB14K7,MOMENTUM,,,,,,Aditya Birla Sun Life Mutual F
,,,BSE,STK,543576,INF247L01BE5,MOVALUE,,,,,,Motilal Oswal Mutual Fund
,,,BSE,STK,543577,INF247L01BH8,MOQUALITY,,,,,,Motilal Oswal Mutual Fund
,,,BSE,STK,543578,INE0M3901015,OLATECH,,,,,,Olatech Solutions Limited
,,,BSE,STK,543579,INE0JNB01012,NATURO,,,,,,NATURO INDIABULL LIMITED
,,,BSE,STK,543590,INE0KKN01029,RHETAN,,,,,,Rhetan TMT Limited
,,,BSE,STK,543591,INE0JS101016,DREAMFOLKS,,,,,,DREAMFOLKS SERVICES LIMITED
,,,BSE,STK,543592,INF179KC1DI2,HDFCSILVER,,,,,,HDFC Mutual Fund
,,,BSE,STK,543593,INE0I3401014,DBOL,,,,,,Dhampur Bio Organics Limited
,,,BSE,STK,543594,INE0MC401013,DPL,,,,,,DIPNA PHARMACHEM LIMITED
,,,BSE,STK,543595,INE0D2I01014,EPBIO,,,,,,EP BIOCOMPOSITES LIMITED
,,,BSE,STK,543596,INE668A01016,TMB,,,,,,Tamilnad Mercantile Bank Limit
,,,BSE,STK,543597,INE0I0T01010,VOEPL,,,,,,Virtuoso Optoelectronics Limit
,,,BSE,STK,543598,INE0LU301014,SISL,,,,,,SHANTIDOOT INFRA SERVICES LIMI
,,,BSE,STK,543599,INE0D6I01023,KSOLVES,,,,,,Ksolves India Limited
,,,BSE,STK,543600,INE0JUS01029,HARSHA,,,,,,Harsha Engineers International
,,,BSE,STK,543605,INF179KC1DL6,HDFCQUAL,,,,,,HDFC Mutual Fund
,,,BSE,STK,543606,INE0M8901010,CONTAINE,,,,,,CONTAINE TECHNOLOGIES LIMITED
,,,BSE,STK,543607,INF179KC1DJ0,HDFCGROWTH,,,,,,HDFC Mutual Fund
,,,BSE,STK,543608,INF179KC1DK8,HDFCVALUE,,,,,,HDFC Mutual Fund
,,,BSE,STK,543613,INE0KQQ01011,MAFIA,,,,,,MAFIA TRENDS LIMITED
,,,BSE,STK,543614,INE0LQS01015,TIPSFILMS,,,,,,Tips Films Limited
,,,BSE,STK,543615,INE0MNV01014,SRSOLTD,,,,,,SILICON RENTAL SOLUTIONS LIMIT
,,,BSE,STK,543616,INE0MKA01014,TLL,,,,,,Trident Lifeline Limited
,,,BSE,STK,543617,INE0MKO01015,REETECH,,,,,,REETECH INTERNATIONAL LIMITED
,,,BSE,STK,543618,INE0M4L01013,CARGOTRANS,,,,,,Cargotrans Maritime Limited
,,,BSE,STK,543619,INE0N0J01014,CNCRD,,,,,,Concord Control Systems Limite
,,,BSE,STK,543620,INE0LGX01024,INA,,,,,,INSOLATION ENERGY LIMITED
,,,BSE,STK,543621,INE0KZM01011,CARGOSOL,,,,,,Cargosol Logistics Limited
,,,BSE,STK,543623,INE0NC801013,VEDANTASSET,,,,,,VEDANT ASSET LIMITED
,,,BSE,STK,543626,INE02YR01019,EMIL,,,,,,Electronics Mart India Limited
,,,BSE,STK,543627,INF179KC1HU8,HDFCLOWVOL,,,,,,HDFC Mutual Fund
,,,BSE,STK,543628,INF179KC1HV6,HDFCMOMENT,,,,,,HDFC Mutual Fund
,,,BSE,STK,543635,INE0DK501011,PPLPHARMA,,,,,,PIRAMAL PHARMA LIMITED
,,,BSE,STK,543636,INE0A1101019,DCI,,,,,,Dc Infotech and Communication
,,,BSE,STK,543637,INE0N1L01018,PACE,,,,,,PACE E-COMMERCE VENTURES LIMIT
,,,BSE,STK,543638,INE0HMF01019,TRACXN,,,,,,Tracxn Technologies Limited
,,,BSE,STK,543643,INE117Z01011,NARMADA,,,,,,Narmada Agrobase Limited
,,,BSE,STK,543644,INE344S01016,INFOBEAN,,,,,,InfoBeans Technologies Limited
,,,BSE,STK,543645,INE05X901010,HPIL,,,,,,HINDPRAKASH INDUSTRIES LIMITED
,,,BSE,STK,543650,INE0KL801015,DCXINDIA,,,,,,DCX Systems Limited
,,,BSE,STK,543651,INE975Z01012,DAPS,,,,,,DAPS ADVERTISING LIMITED
,,,BSE,STK,543652,INE139R01012,FUSION,,,,,,FUSION FINANCE LIMITED
,,,BSE,STK,543653,INE00E101023,BIKAJI,,,,,,Bikaji Foods International Lim
,,,BSE,STK,543654,INE474Q01031,MEDANTA,,,,,,Global Health Limited
,,,BSE,STK,543656,INE0MXP01015,TECHNOPACK,,,,,,Technopack Polymers Limited
,,,BSE,STK,543657,INE128X01021,ACI,,,,,,Archean Chemical Industries Li
,,,BSE,STK,543663,INE128S01021,FIVESTAR,,,,,,Five-Star Business Finance Ltd
,,,BSE,STK,543664,INE918Z01012,KAYNES,,,,,,KAYNES TECHNOLOGY INDIA LIMITE
,,,BSE,STK,543665,INF179KC1IA8,HDFCNIFIT,,,,,,HDFC Mutual Fund
,,,BSE,STK,543666,INF179KC1HZ7,HDFCPVTBAN,,,,,,HDFC Mutual Fund
,,,BSE,STK,543667,INE510W01014,INOXGREEN,,,,,,INOX GREEN ENERGY SERVICES LIM
,,,BSE,STK,543668,INE01EE01011,BBTCL,,,,,,B&B Triplewall Containers Limi
,,,BSE,STK,543669,INE263M01029,RUSTOMJEE,,,,,,Keystone Realtors Limited
,,,BSE,STK,543670,INE01KI01027,VINNY,,,,,,VINNY OVERSEAS LIMITED
,,,BSE,STK,543671,INE0D0U01013,AAATECH,,,,,,AAA TECHNOLOGIES LIMITED
,,,BSE,STK,543677,INF109KC17L8,FINIETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543678,INE0N6V01016,AMBOAGRI,,,,,,AMBO AGRITEC LIMITED
,,,BSE,STK,543686,INE792Z01011,SIRCA,,,,,,Sirca Paints India Limited
,,,BSE,STK,543687,INE00OQ01016,DHARMAJ,,,,,,Dharmaj Crop Guard Limited
,,,BSE,STK,543688,INE324X01026,SARVESHWAR,,,,,,Sarveshwar Foods Limited
,,,BSE,STK,543689,INE244O01017,UNIPARTS,,,,,,Uniparts India Limited
,,,BSE,STK,543709,INE0NT601018,GARGI,,,,,,PNGS GARGI FASHION JEWELLERY L
,,,BSE,STK,543710,INF109KC19O8,COMMOIETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543711,INE142Q01026,SULA,,,,,,Sula Vineyards Limited
,,,BSE,STK,543712,INE00ZE01026,AFSL,,,,,,ABANS FINANCIAL SERVICES LIMIT
,,,BSE,STK,543713,INE0MQD01015,DRONACHRYA,,,,,,Droneacharya Aerial Innovation
,,,BSE,STK,543714,INE559R01029,LANDMARK,,,,,,LANDMARK CARS LIMITED
,,,BSE,STK,543715,INE059901020,IEL,,,,,,Indiabulls Enterprises Limited
,,,BSE,STK,543720,INE138Y01010,KFINTECH,,,,,,KFin Technologies Limited
,,,BSE,STK,543725,INE050401020,ELIN,,,,,,Elin Electronics Limited
,,,BSE,STK,543732,INE855R01021,RADIANTCMS,,,,,,Radiant Cash Management Servic
,,,BSE,STK,543737,INE09BN01011,AVEER,,,,,,Aveer Foods Limited
,,,BSE,STK,543743,INE035801013,SAH,,,,,,Sah Polymers Limited
,,,BSE,STK,543745,INE0MID01012,SVS,,,,,,SVS VENTURES LIMITED
,,,BSE,STK,543746,INE0BSU01018,LOGICA,,,,,,LOGICA INFOWAY LIMITED
,,,BSE,STK,543747,INE0BTI01037,KAMOPAINTS,,,,,,Kamdhenu Ventures Limited
,,,BSE,STK,543748,INE0LRU01027,AARTIPHARM,,,,,,Aarti Pharmalabs Limited
,,,BSE,STK,543765,INE0O4V01010,EARTH,,,,,,Earthstahl & Alloys Limited
,,,BSE,STK,543766,INE094B01013,ASHIKA,,,,,,Ashika Credit Capital Ltd.
,,,BSE,STK,543767,INE0EEJ01023,BTML,,,,,,BODHI TREE MULTIMEDIA LIMITED
,,,BSE,STK,543768,INE0NNS01018,NSLNISP,,,,,,NMDC Steel Limited
,,,BSE,STK,543774,INF179KC1EZ4,HDFCBSE500,,,,,,HDFC Mutual Fund
,,,BSE,STK,543775,INF179KC1FB2,HDFCSML250,,,,,,HDFC Mutual Fund
,,,BSE,STK,543776,INF179KC1HT0,HDFCMID150,,,,,,HDFC Mutual Fund
,,,BSE,STK,543781,INF769K01JP9,GOLDETF,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543782,INE0O4601016,SEALMATIC,,,,,,Sealmatic India Limited
,,,BSE,STK,543787,INE0OLH01013,ROBU,,,,,,Macfos Limited
,,,BSE,STK,543798,INE0NPA01011,PATRON,,,,,,Patron Exim Limited
,,,BSE,STK,543799,INE0JZS01010,SVJ,,,,,,S. V. J. Enterprises Limited
,,,BSE,STK,543805,INE0NYN01016,RESGEN,,,,,,RESGEN LIMITED
,,,BSE,STK,543806,INE0O6A01019,ITCONS,,,,,,ITCONS E-Solutions Limited
,,,BSE,STK,543811,INE645W01026,AIRAN,,,,,,AIRAN LIMITED
,,,BSE,STK,543812,INE753U01022,DIVGIITTS,,,,,,DIVGI TORQTRANSFER SYSTEMS LIM
,,,BSE,STK,543813,INF209KB18T9,ABSLLIQUID,,,,,,Aditya Birla Sun Life Mutual F
,,,BSE,STK,543819,INF109KC10S8,PSUBNKIETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543828,INE00TV01023,SUDARSHAN,,,,,,SUDARSHAN PHARMA INDUSTRIES LI
,,,BSE,STK,543829,INE0JSX01015,GSLSU,,,,,,Global Surfaces Limited
,,,BSE,STK,543831,INE0OMI01019,BRIGHT,,,,,,Bright Outdoor Media Limited
,,,BSE,STK,543843,INE0LKQ01012,COMMAND,,,,,,Command Polymers Limited
,,,BSE,STK,543848,INE0NIJ01017,DEVLAB,,,,,,Dev Labtech Venture Limited
,,,BSE,STK,543853,INF846K010Q0,AXSENSEX,,,,,,Axis Mutual Fund
,,,BSE,STK,543858,INF769K01JU9,LOWVOL,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543860,INE825B01010,JAFINANCE,,,,,,J.A. Finance Limited
,,,BSE,STK,543861,INE0N0Y01013,USK,,,,,,Udayshivakumar infra limited
,,,BSE,STK,543874,INE0O1T01010,MAIDEN,,,,,,Maiden Forgings Limited
,,,BSE,STK,543875,INF769K01KF8,GSEC10YEAR,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543895,INE0O8901016,EXHICON,,,,,,Exhicon Events Media Solutions
,,,BSE,STK,543896,INE0LCL01028,AVALON,,,,,,Avalon Technologies Limited
,,,BSE,STK,543898,INE0N7W01012,BLAL,,,,,,BEML Land Assets Limited
,,,BSE,STK,543900,INF789F1AYK6,SILVERETF,,,,,,UTI Mutual Fund
,,,BSE,STK,543901,INE508K01013,RHL,,,,,,ROBUST HOTELS LIMITED
,,,BSE,STK,543902,INE0NTC01019,RETINA,,,,,,Retina Paints Limited
,,,BSE,STK,543903,INF740KA1SW3,GOLDETFADD,,,,,,DSP Mutual Fund
,,,BSE,STK,543904,INE634S01028,MANKIND,,,,,,Mankind Pharma Limited
,,,BSE,STK,543905,INE0LDI01022,INNOKAIZ,,,,,,INNOKAIZ INDIA LIMITED
,,,BSE,STK,543910,INE680Z01018,AVG,,,,,,AVG Logistics Limited
,,,BSE,STK,543911,INE0ALR01029,ATALREAL,,,,,,Atal Realtech Limited
,,,BSE,STK,543912,INE557Z01018,PIGL,,,,,,Power & Instrumentation (Gujar
,,,BSE,STK,543913,INE0NDH25011,NXST,,,,,,Nexus Select Trust
,,,BSE,STK,543914,INE210F01016,SWATIPRO,,,,,,Swati Projects Limited
,,,BSE,STK,543915,INE07S101020,PAVNAIND,,,,,,Pavna Industries Limited
,,,BSE,STK,543916,INE0GYI01028,HSIL,,,,,,Hemant Surgical Industries Lim
,,,BSE,STK,543917,INE0A0S01010,SIGMA,,,,,,SIGMA SOLVE LIMITED
,,,BSE,STK,543918,INE0PA801013,GHCLTEXTIL,,,,,,GHCL Textiles Limited
,,,BSE,STK,543919,INE964W01021,MKPL,,,,,,M.K.Proteins Limited
,,,BSE,STK,543920,INE0NJ001013,CFF,,,,,,CFF FLUID CONTROL LIMITED
,,,BSE,STK,543921,INE0NXA01015,COMRADE,,,,,,Comrade Appliances Limited
,,,BSE,STK,543922,INF769K01KG6,SILVRETF,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543923,INE0LOJ01019,IKIO,,,,,,IKIO Technologies Limited
,,,BSE,STK,543924,INE0N5O01013,SONALIS,,,,,,Sonalis Consumer Products Limi
,,,BSE,STK,543926,INE0OJ401014,BIZOTIC,,,,,,Bizotic Commercial Limited
,,,BSE,STK,543927,INE04Z101016,ASIAN,,,,,,Asian Warehousing Limited
,,,BSE,STK,543928,INE0ORA01015,COSMICCRF,,,,,,Cosmic CRF Limited
,,,BSE,STK,543929,INE0ECP01024,HMAAGRO,,,,,,HMA Agro Industries Limited
,,,BSE,STK,543930,INE568Z01015,URAVIDEF,,,,,,Uravi Defence and Technology L
,,,BSE,STK,543931,INE0Q0M01015,VEEFIN,,,,,,VEEFIN SOLUTIONS LIMITED
,,,BSE,STK,543932,INE349Y01013,IDEAFORGE,,,,,,IDEAFORGE TECHNOLOGY LIMITED
,,,BSE,STK,543933,INE055S01018,CYIENTDLM,,,,,,Cyient DLM Limited
,,,BSE,STK,543934,INE01BT01015,MACIND,,,,,,Machhar Industries Limited
,,,BSE,STK,543935,INF740KA1SX1,ITETFADD,,,,,,DSP Mutual Fund
,,,BSE,STK,543936,INE602W01027,SENCO,,,,,,Senco Gold Limited
,,,BSE,STK,543937,INE0NZF01019,ALPHAIND,,,,,,ALPHALOGIC INDUSTRIES LIMITED
,,,BSE,STK,543938,INE0POP01017,ACCELERATE,,,,,,ACCELERATEBS INDIA LIMITED
,,,BSE,STK,543939,INE0P3N01018,KAKA,,,,,,Kaka Industries Limited
,,,BSE,STK,543940,INE758E01017,JIOFIN,,,,,,Jio Financial Services Limited
,,,BSE,STK,543941,INE0NEV01011,AHASOLAR,,,,,,AHASOLAR TECHNOLOGIES LIMITED
,,,BSE,STK,543942,INE735W01017,UTKARSHBNK,,,,,,UTKARSH SMALL FINANCE BANK LIM
,,,BSE,STK,543943,INE0DN001027,ASARFI,,,,,,ASARFI HOSPITAL LIMITED
,,,BSE,STK,543944,INF769K01KR3,BANKETF,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543945,INE0NT901020,NETWEB,,,,,,NETWEB TECHNOLOGIES INDIA LIMI
,,,BSE,STK,543946,INF769K01KS1,LIQUID,,,,,,Mirae Asset Mutual Fund
,,,BSE,STK,543947,INF740KA1SZ6,SENSEXADD,,,,,,DSP BSE Sensex ETF
,,,BSE,STK,543948,INF740KA1SY9,PSUBANKADD,,,,,,DSP Mutual Fund
,,,BSE,STK,543949,INF740KA1TA7,PVTBANKADD,,,,,,DSP Mutual Fund
,,,BSE,STK,543950,INE0JO301016,YATHARTH,,,,,,YATHARTH HOSPITAL & TRAUMA CAR
,,,BSE,STK,543952,INE342G01023,NIITMTS,,,,,,NIIT Learning Systems Limited
,,,BSE,STK,543953,INE0OWC01011,KHAZANCHI,,,,,,Khazanchi Jewellers Limited
,,,BSE,STK,543954,INE0NN701020,ATL,,,,,,Allcargo Terminals Limited
,,,BSE,STK,543955,INE0O3901029,TREL,,,,,,Transindia Real Estate Limited
,,,BSE,STK,543956,INF109KC18V5,QUAL30IETF,,,,,,ICICI Prudential Mutual Fund
,,,BSE,STK,543957,INE0LXT01019,REDTAPE,,,,,,REDTAPE Limited
,,,BSE,STK,543958,INE03HW01020,VLEGOV,,,,,,VL E-Governance & IT Solutions
,,,BSE,STK,543959,INE423Y01016,SBFC,,,,,,SBFC Finance Limited
,,,BSE,STK,543960,INE338H01029,CONCORDBIO,,,,,,Concord Biotech Limited
,,,BSE,STK,543962,INE864X01013,DPWIRES,,,,,,D.P. WIRES LIMITED
,,,BSE,STK,543963,INE013V01011,SHELTER,,,,,,SHELTER PHARMA LIMITED
,,,BSE,STK,543965,INE395N01027,TVSSCS,,,,,,TVS Supply Chain Solutions Lim
,,,BSE,STK,543969,INE0MIS01010,PYRAMID,,,,,,Pyramid Technoplast Limited
